Time,Year,quarter,Country,real_con_raw,real_inv_raw,real_exp_raw,real_imp_raw,real_gdp_raw,real_gdp_2016,tot_emp_raw,pop_quarterly,lab_prod,ConGDP,InvGDP,ExpGDP,ImpGDP,LPG,EmpSha,gdp,ID
2019,2019,Q1,France,1245410992577.83,532314023490.307,747305025418.724,777612369240.037,2307281457918.68,1.0517263428814425,27238465.681654,48918086.273708045,1.25503143101407,0.5397741954296607,0.23071048469764469,0.3238898413775848,0.33702536228132934,0.002403847196409177,0.5568178920419834,5.172634288144251,6
2019,2019,Q1,Germany,1632038956619.11,621725477917.437,1520553040847.15,1340105502550.24,3009342801107.35,1.0533371062066335,41714891.5591902,62698036.07250257,1.2024691118491224,0.5423240436478581,0.20659842331311018,0.5052774447256826,0.44531500434484245,0.0031756193362642415,0.665330115140322,5.333710620663346,7
2019,2019,Q1,Hungary,14246082492251.5,7533397791721.26,32943497424972.8,30813173815459.1,28070871275091.1,1.1274497282312401,4516253.6619122,7558371.091223908,1.4248530031163658,0.5075041081782476,0.2683706436431874,1.1735830036100612,1.0976921062938791,0.0065698400496715156,0.5975167939499639,12.744972823124012,8
2019,2019,Q1,Iceland,791201169977.937,327420617633.886,668577814780.136,614657519722.456,1501172234783.52,1.1275949013439481,201073.52849752,255656.8284456385,1.5839091555515559,0.5270555580799388,0.2181099610339532,0.44537049066628237,0.40945169746700927,0.006977044234669069,0.7864977818899729,12.759490134394813,9
2019,2019,Q1,Ireland,97318442212.0289,64352325670.3859,383783599058.547,266125093833.086,316113650145.815,1.1820185936196341,2292796.70792063,3538092.5580819477,2.1208008870006143,0.3078590316082157,0.20357338457450935,1.2140684177400045,0.8418652396387484,0.009355024321207382,0.6480318618808517,18.201859361963415,10
2019,2019,Q1,Italy,974214957547.676,304178082029.981,518351359958.154,493040216236.05,1620145420678.11,1.03359746439073,23373233.9098054,45435819.42755672,1.0193474101185513,0.6013132803473403,0.18774739486204123,0.3199412554838433,0.3043184950827985,0.0016827854934543106,0.5144230742238927,3.359746439072997,11
2019,2019,Q1,Japan,302490418579422,130642359415433,92978889358457.5,94761914639652.4,539344993208322,1.0348195004905858,66616042.4284243,92924198.21181327,1.1960784641554616,0.5608477363997427,0.24222410713094797,0.1723922360071755,0.17569814466239167,6.457729561285925e-4,0.716885845779141,3.4819500490585797,12
2019,2019,Q1,Korea,777657168503032,480239448149774,909131617066022,834348639367671,1624994190035100,1.082586228491333,26805413.2418071,41644861.29448445,1.9694762812508237,0.47855996856593963,0.2955330247300151,0.5594676108019714,0.51344715229391,0.00555276051800876,0.643666767245477,8.258622849133301,13
2019,2019,Q1,Luxembourg,16427653650.7421,9459890459.29991,107050278994.613,91354117728.3725,50244172472.8356,1.0703951431111882,268169.379841635,471789.73316248576,1.3704395924998016,0.32695639797080295,0.18827836132467657,2.130600898093993,1.8182032508897006,0.0014135602293012578,0.5684086807994965,7.039514311118822,14
2019,2019,Q1,Netherlands,332544787680,159748058003.233,639822232926.541,558537750588.847,756787363035.82,1.0818635625982027,8876299.67329076,13100716.416948276,1.230920564078544,0.4394164119575291,0.2110871108661362,0.8454451860294306,0.7380378926364427,0.0019822009673552262,0.6775430740419335,8.186356259820272,15
2019,2019,Q1,New Zealand,155030728906.122,63985337206.6992,74405816925.9627,89097290027.0134,252901854276.656,1.0838993513771802,2677666.63228,3617977.71811765,1.2445514461417404,0.6130074820903836,0.25300461868778534,0.2942082696023582,0.35229986858675827,0.0036356550935745325,0.7401003657018451,8.38993513771802,16
2019,2019,Q1,Norway,1495079441826.44,833072379560.106,1117957264881.35,1095852030097.91,3271354446067.33,1.048956412602253,2706833.89673751,4010091.1165488977,1.2344869082161791,0.4570215384712454,0.25465671583266886,0.3417414050700945,0.33498419329501034,0.0024333627067426224,0.6750055841791004,4.895641260225303,17
2019,2019,Q1,Portugal,122554903792.051,33756642720.3905,90441107548.692,96434416083.5033,186095682718.82,1.072459219865845,4897169.08574631,7793088.772445552,1.2856748923528718,0.6585585544035671,0.18139401316147064,0.485992507872111,0.5181980295008252,0.002306574644358481,0.6283989864277559,7.2459219865844915,18
2019,2019,Q1,Slovak Republic,44660178893.1449,20502622329.6081,91715310400.7423,84635213884.3641,87352966224.9128,1.1133883041388601,2570427.57156094,4279294.74545112,2.071667251157557,0.5112611605901936,0.23471008731196144,1.049939279275274,0.9688876925649996,0.00859572478697218,0.6006661668475392,11.338830413886015,19
2019,2019,Q1,Spain,646065927107.2,268057768856,386186483845.222,342640874489.93,1186727830526.33,1.0795186721570673,19556930.600065,35170441.40720295,1.0798713506488147,0.5444095187526367,0.22587973582545268,0.32542127513259966,0.2887274282073288,6.063639979811803e-4,0.5560615624249662,7.951867215706732,20
2019,2019,Q1,Sweden,2129650279772.9,1178953646331.58,2189376580478.7,2014575585088.1,4751228094936.5,1.0665240426518428,5126494.93945,7487158.284656905,1.410806634534905,0.44823153871364757,0.24813661284500735,0.46080224664691893,0.4240115491897942,0.0026824375375013934,0.6847050302055848,6.652404265184275,21
2019,2019,Q1,Switzerland,374812685668.235,178013709056.825,499009878517.043,402968076151.374,709542642943.169,1.0586872234764928,4734991.68539499,6509577.927632177,1.2281067454244117,0.528245468254761,0.250885145279539,0.7032838455588234,0.5679265089408444,2.4712622713986775e-4,0.7273884325580717,5.86872234764928,22
2019,2019,Q1,United Kingdom,1346748272336,343869800336,598527578987.987,606032986259.061,2049167322710.37,1.045239688070841,32480010.1099474,49001804.95493273,1.2927159169630393,0.6572173279411355,0.16780952757004444,0.2920833122579435,0.29574597425137544,0.0020770209753167156,0.6628329331913277,4.5239688070841,23
2019,2019,Q1,United States,13137642596525.7,4043704444608.45,2576578300955.02,3577251389362.18,18907866771232.7,1.0759655203334162,156755149.889718,245147124.94039077,1.4173226326704245,0.6948241573456565,0.2138635993966664,0.13627017432104743,0.18919381190081028,0.0034982520516305305,0.6394329524681723,7.596552033341619,24
2019.25,2019,Q2,Australia,1051748774416.81,459509200099.059,370399240685.505,432481243052.051,1811986261767.31,1.0836347767996481,12825868.8666717,18537385.4685788,1.341643593940023,0.5804397067508631,0.2535941964873837,0.20441614183334827,0.23867799231007028,0.00304734987227543,0.6918920086336758,8.363477679964815,1
2019.25,2019,Q2,Austria,172655477375.36,81087014938.2072,201358390485.994,183006028287.434,341624365181.574,1.0777248878595365,4360143.70870275,6809273.39738984,1.3334868125292585,0.5053956771601852,0.23735723561494013,0.5894146056560445,0.5356937236902466,0.0033273679465578732,0.6403243715216514,7.772488785953646,2
2019.25,2019,Q2,Belgium,225364892150.253,105298006690.07,392294871690.319,381648962193.401,443863137676.869,1.0488655943439946,4905284.56344242,8489359.21815664,1.2119234084679085,0.5077350944928387,0.23723079875744632,0.8838194443078723,0.8598347774291639,0.001145831947072255,0.5778156439594675,4.886559434399462,3
2019.25,2019,Q2,Canada,1136080216081.5,422515790042.609,621337221892.402,637105746009.213,1932458239435.21,1.0792024616038327,18813286.3698031,28426291.7464663,1.2568113647876606,0.5878937991506282,0.21864161482014516,0.3215268559045277,0.329686682489665,0.0026869074823321257,0.6618269641921126,7.920246160383271,4
2019.25,2019,Q2,Finland,112494999778.781,46092290603.5956,88699543989.9314,88132444216.1368,205628245621.009,1.0824248335053377,2554728.6149776,4130609.2975659,1.347961677116623,0.5470795096220352,0.22415349829199901,0.43135875483474423,0.42860086633512723,0.0023306268310641187,0.6184871119335977,8.24248335053377,5
2019.25,2019,Q2,France,1250670577197.21,535345493261.16,754668525650.262,784896691667.101,2316705884318.29,1.0560222719615289,27282047.2267447,48967269.912342,1.258144757657846,0.5398486642879271,0.23108047373855134,0.3257506836575975,0.3387985919922085,0.0024776044357029646,0.5571486275543488,5.602227196152887,6
2019.25,2019,Q2,Germany,1640688763089.19,625807473131.378,1533933907606.61,1355516715829.56,3024288215457.51,1.058568334598714,41793924.9632405,62720625.87177075,1.2061557867631627,0.5425041021895425,0.20692719362288256,0.5072049349551028,0.448210163601917,0.0030612303270551463,0.6663505725961048,5.856833459871402,7
2019.25,2019,Q2,Hungary,14403715259678.4,7658323603867.83,33474107387416.9,31353435157441.7,28343447612852.2,1.1383975935439823,4530860.46973741,7551417.500162485,1.434050626298803,0.5081850118031197,0.27019732068145447,1.181017491049262,1.1061969449060471,0.006434393115364426,0.6000013202342366,13.839759354398229,8
2019.25,2019,Q2,Iceland,797530779337.761,330541011294.395,675263592927.937,615374384414.723,1519581792486.16,1.1414231103398917,201475.675554515,256145.496306246,1.6001330875591804,0.5248357036661616,0.2175210396234104,0.4443746274579604,0.4049629888022811,0.01019086505660565,0.7865673160758286,14.142311033989174,9
2019.25,2019,Q2,Ireland,97892621021.0799,65575019858.1232,390423055322.26,270223420278.116,320610758627.306,1.1988342731709443,2304260.69146023,3546823.1939588552,2.1402705554748875,0.30533167832610125,0.20453156387790117,1.2177478291553756,0.8428395273916469,0.009138454603162285,0.6496688911319216,19.883427317094426,10
2019.25,2019,Q2,Italy,976641414590.142,306434192697.61,522449318035.761,497298824478.489,1624903271587.05,1.0366328108310334,23402395.8304065,45435849.32015545,1.021066961157837,0.6010458786486731,0.18858611343573356,0.3215264115540136,0.30604826341002755,0.0016854923887807823,0.515064562026909,3.6632810831033424,11
2019.25,2019,Q2,Japan,303198778959796,131326664940649,93668520454643.1,95348703757390,540972380703458,1.037941903286621,66705792.5456271,92750321.59583385,1.198073306145413,0.5604699791984369,0.24276038782216064,0.1731484338125367,0.176254291639441,0.001666429402124442,0.7191974259270211,3.794190328662106,12
2019.25,2019,Q2,Korea,783120687390518,483135799841910,915874711525207,844587961465542,1635923855438160,1.0898676731389076,26836186.4340338,41659289.3641806,1.9804493250335482,0.47870240707552353,0.29532902661445,0.5598516755414037,0.5162758392806311,0.005556090470937581,0.6441825303219894,8.986767313890764,13
2019.25,2019,Q2,Luxembourg,16572217002.8686,9579630364.04965,108208886527.24,92453211095.7389,50626729915.2342,1.078545095795271,269858.846934637,474289.90691870754,1.3722290306552376,0.32734124899269507,0.18922080055514356,2.13738644997252,1.8261738660690903,0.0013048885266270353,0.5689744668778928,7.854509579527091,14
2019.25,2019,Q2,Netherlands,334041239224.56,161145002067.863,645260721906.417,563285321468.852,761349203306.758,1.088384930433579,8902809.57421687,13118258.89670565,1.234653025970172,0.4387490494161195,0.2116571493973646,0.8475226861785164,0.7398514624069248,0.0030276644411707833,0.6786578649132018,8.838493043357909,15
2019.25,2019,Q2,New Zealand,155952656923.737,64412011646.0441,74975877204.7725,89714527350.9794,254451488929.935,1.0905408526835458,2685164.09885038,3629979.28087293,1.248681022663938,0.6128974036645534,0.25314063563518935,0.2946568617856178,0.352580084039842,0.0033126315738301153,0.739718849911633,9.054085268354584,16
2019.25,2019,Q2,Norway,1503235397175.93,836778276141.393,1123505610288.72,1101290668737.64,3287245646347.19,1.0540519095018765,2713575.75193142,4018061.8920625253,1.2374016825287035,0.45729329624220066,0.25455301068577785,0.341777199260167,0.3350192797308597,0.0023583390241598366,0.6753444383950256,5.405190950187655,17
2019.25,2019,Q2,Portugal,123117829836.707,34243901345.6177,91441837544.4507,97501461981.2582,187082628672.455,1.0781469353035233,4911794.94021946,7788146.671770005,1.2886447245372707,0.6580933286556615,0.18304158749860233,0.488777810068873,0.5211679067860658,0.0023072764410539646,0.6306757110807161,7.814693530352335,18
2019.25,2019,Q2,Slovak Republic,45113237849.7497,20736918460.0207,93583473518.4565,86275389143.6421,88284213363.106,1.125257845801103,2575553.07571712,4278588.30769368,2.0895860613776316,0.5110000546100186,0.23488818294989378,1.060025002811715,0.977245940775371,0.008612271173664341,0.6019632856673327,12.525784580110312,19
2019.25,2019,Q2,Spain,648714797408.339,270068202122.42,390280060573.981,346409924109.319,1192494533160.28,1.0847644100676423,19644348.907276,35175743.5916675,1.0802899709413483,0.5439981311185994,0.2264733251285445,0.32728037716003894,0.2904918341145627,3.875824398760693e-4,0.5584629321646918,8.476441006764235,20
2019.25,2019,Q2,Sweden,2143568925061.06,1180130363516.91,2209885674157.41,2032216301209.69,4772321136050.15,1.071258868055053,5134697.33135312,7497398.5761875305,1.4148062099592191,0.449166949153636,0.24728645241456954,0.4630630695541247,0.42583393767412514,0.0028309455792863408,0.6848638603343591,7.125886805505299,21
2019.25,2019,Q2,Switzerland,376289361570.447,179386888523.762,502711070603.801,406644901048.739,712444696888.612,1.0630172908296487,4745669.90956579,6516972.420969545,1.2303550812416617,0.5281664151811047,0.25179061519747464,0.7056141659826235,0.570773988247282,0.0018290594709851123,0.7282016253890737,6.301729082964869,22
2019.25,2019,Q2,United Kingdom,1349441768880.67,344851606571.13,600921689303.939,607245052231.579,2055396265951.18,1.048416948716118,32509242.1190463,49052522.35088925,1.2954795103302903,0.6565360613108763,0.16777864798325998,0.29236293714187966,0.2954394061578014,0.0021355376710686627,0.6627435361324892,4.84169487161179,23
2019.25,2019,Q2,United States,13209311046654.3,4089332923350.76,2595058716053.39,3625455475854.02,19022307596636.4,1.082477856375482,157223313.837105,245545407.5871385,1.4216551436639493,0.6944115996205437,0.21497564912018624,0.13642186695121358,0.19058967779992622,0.003052165038422277,0.6403024002039623,8.2477856375482,24
2019.5,2019,Q3,Australia,1058059267063.31,465083906693.927,374103233092.36,439400942940.884,1827353245697.61,1.0928248013339141,12902824.0798717,18583080.941322748,1.3449520120354004,0.5790118957866767,0.25451231598977275,0.2047240915094894,0.2404575820112648,0.002462908642001469,0.6943318021706509,9.282480133391413,1
2019.5,2019,Q3,Austria,173518754762.237,81492450012.8982,202767899219.396,183738052400.584,343604823971.55,1.0839726557147447,4373224.13982885,6820962.892745145,1.3372056619514074,0.5049951067526459,0.23716910918470008,0.590119477589712,0.5347365333142042,0.0027849345151166496,0.6411446900671841,8.397265571474467,2
2019.5,2019,Q3,Belgium,226350019468.008,105797210612.598,395549423587.537,385029091010.179,445365059061.287,1.0524146920991506,4915553.37065324,8500896.640233494,1.213483924761728,0.5082347949457342,0.23755166342773015,0.8881465115859148,0.8645246931174161,0.0012868077768003433,0.5782393997579794,5.241469209915062,3
2019.5,2019,Q3,Canada,1141438568550.16,425267881924.887,626855311551.761,642608712485.2,1941701108042.37,1.0843642427743503,18846123.5486227,28468064.7045379,1.260622320457046,0.5878549297945049,0.21901820015627615,0.3228382107603362,0.33095140638462134,0.0030276536004699792,0.6620092986376616,8.436424277435028,4
2019.5,2019,Q3,Finland,112886681902.872,46217128577.9516,89379115680.2405,88645720963.2495,206373819126.747,1.0863495242761858,2558049.76217707,4132401.797444615,1.3510927393532342,0.5470009828792346,0.22394860343000575,0.43309328701886946,0.4295395672684947,0.0023201189439048626,0.6190225170647518,8.63495242761858,5
2019.5,2019,Q3,France,1255705309436.56,538274874194.026,761939649514.945,792127866352.841,2325638888851.12,1.0600941965878083,27322630.7956896,49016453.550975956,1.2611200614498652,0.5399399345514412,0.23145247388769677,0.327625949655214,0.3406065619861375,0.002362042412358853,0.5574175366905055,6.009419658780835,6
2019.5,2019,Q3,Germany,1648728138028.33,629637656549.755,1547125739212.02,1371170774343.98,3037187028904.42,1.063083207023573,41869990.9611627,62743215.67103892,1.209099538945731,0.5428470892103943,0.20730947767048746,0.5093942929718431,0.4514607632966849,0.002437633494807529,0.6673230007955919,6.308320702357295,7
2019.5,2019,Q3,Hungary,14557863426753,7779848063772.72,34011668227050.2,31888278514967.6,28618159022288.8,1.1494312127315047,4545514.52000089,7544463.909101062,1.4432818139540646,0.5086932187152513,0.27185005358707764,1.1884645759554537,1.1142672905735103,0.006416512181920695,0.6024966882693321,14.943121273150473,8
2019.5,2019,Q3,Iceland,803911025572.463,333706672734.653,682016228857.217,616201288858.899,1538108736934.55,1.1553394935592363,201878.626905624,256634.1641668535,1.616409305559206,0.522662023996208,0.21695909055151083,0.44341223249045125,0.40062270895553714,0.010120405660234777,0.7866397194660739,15.533949355923626,9
2019.5,2019,Q3,Ireland,98460398223.0022,66722582705.6404,395888978096.771,274195704556.204,323968427130.132,1.211389335566132,2315781.99491753,3555553.8298357623,2.1519253947604593,0.30391973407782885,0.20595396686245354,1.221998642286675,0.8463655146433907,0.005430725001909686,0.6513140021914674,21.138933556613203,10
2019.5,2019,Q3,Italy,979073915158.971,308707037100,526324362127.86,501230346400.069,1629773460710.28,1.0397398252166723,23425763.2043269,45435879.212754175,1.0231057466415967,0.6007423355220644,0.1894171457212592,0.32294326470286233,0.30754602310288276,0.0019947298503684764,0.5155785165867578,3.9739825216672298,11
2019.5,2019,Q3,Japan,306053749254311,131092435012607,94431902789326.7,96357576927045.6,543415110495581,1.0426286704860002,66739120.4563714,92576444.97985442,1.202882147002051,0.5632043411071098,0.2412381114928033,0.1737748931994312,0.1773185453734805,0.004005778016961625,0.7209082231543295,4.262867048600016,12
2019.5,2019,Q3,Korea,788622590851364,486052468047160,922667820000000,854952942924591,1646995300398940,1.0972435726452199,26866994.9545486,41673717.43387675,1.9915660549026715,0.4788250401566668,0.29511466604028985,0.5602127824994453,0.5190985928845709,0.005597540710175379,0.6446987840040471,9.724357264521988,13
2019.5,2019,Q3,Luxembourg,16724681399.295,9696039199.57837,109393127611.768,93565527799.5046,51027526141.2443,1.0870836050906614,271558.957670325,476790.08067492925,1.3744336134337922,0.3277580291272802,0.1900158587492506,2.143806213708413,1.8336285310111844,0.0016052814179565293,0.5695566428016173,8.708360509066138,14
2019.5,2019,Q3,Netherlands,335511020677.148,162538062254.298,650745438042.621,568073246701.338,765706375202.83,1.0946137150837714,8928295.5054824,13135801.376463024,1.2381743951121802,0.43817190445655313,0.21227205038124813,0.8498628966883596,0.7418943672120526,0.0028480527935405725,0.6796917256590289,9.461371508377137,15
2019.5,2019,Q3,New Zealand,156841752579.15,64986462627.1539,75581429195.9951,90401875337.8428,256065792069.54,1.0974595134064915,2694025.14037659,3641980.84362821,1.2524698133294145,0.6125056818856786,0.25378814601485494,0.29516410054283776,0.3530415937529535,0.0030296402032003477,0.7397142533272502,9.74595134064915,16
2019.5,2019,Q3,Norway,1510695851590.53,840501497366.948,1129081491754.69,1109459020675.81,3299927331765.29,1.0581182787875136,2719660.79867514,4026032.667576153,1.2393961082016787,0.45779670268750616,0.2547030321777793,0.34215344104280315,0.3362071067432588,0.0016104876316613327,0.6755188105099242,5.811827878751363,17
2019.5,2019,Q3,Portugal,123713689563.64,34697116949.8133,92453640608.1048,98580314731.7339,188069579231.228,1.0838346772803595,4926464.47617783,7783204.571094457,1.2915855021117968,0.6578080839513994,0.18449085222418588,0.49159274448333184,0.5241693799427884,0.0022794701166631163,0.6329609393120553,8.383467728035953,18
2019.5,2019,Q3,Slovak Republic,45570892901.2033,20973892037.047,95502900311.2238,87992112042.7577,89195249346.4321,1.1368697789994933,2580688.80027131,4277881.86993624,2.106947925238203,0.5109116599271684,0.2351458423036067,1.0707173421343656,0.9865111952431296,0.008274429790974341,0.6032632220182774,13.686977899949326,19
2019.5,2019,Q3,Spain,651309656597.973,272228747739.399,394378001210.008,350220433274.522,1198290902476.92,1.0900371345686393,19732748.4773587,35181045.77613205,1.0806778959624588,0.5435321717386716,0.22718085164185942,0.3291170786616266,0.29226662119406976,3.5902896217821086e-4,0.560891469881945,9.003713456863927,20
2019.5,2019,Q3,Sweden,2157578537720.01,1182432610706.29,2229780602860.52,2050011489006.4,4793864181667.7,1.0760947074725604,5142912.84708329,7507638.867718156,1.4189226026406627,0.45007085223040816,0.24665542574778218,0.46513220199009037,0.4276323674012052,0.00290528547302821,0.6850240052431301,7.609470747256042,21
2019.5,2019,Q3,Switzerland,377837800403.413,180686091800.622,506439714697.931,410355274611.931,715338124424.559,1.0673344869768115,4757912.73819383,6524366.914306913,1.2321731335828061,0.5281946921357755,0.25258837133274803,0.7079724921767975,0.573652180137937,0.0014765740839193242,0.7292527843215675,6.733448697681155,22
2019.5,2019,Q3,United Kingdom,1352140652418.43,345779968120.753,603625836905.806,608459542336.042,2061898177618.19,1.0517334451521927,32535249.5127416,49103239.746845774,1.29853871800766,0.655774696876817,0.1676998272146407,0.29275249547147225,0.29509679427473307,0.002358664300985369,0.6625886536301621,5.173344515219269,23
2019.5,2019,Q3,United States,13278120402105.2,4133711648514.23,2614306452817.79,3671694262714.72,19135636449531.7,1.0889269148361542,157692876,245943690.23388624,1.4258664286930138,0.6938948927632951,0.21602164419336015,0.13661978057080873,0.1918773003656524,0.002957862121436206,0.6411747170664881,8.8926914836154225,24
2019.75,2019,Q4,Australia,1064407622665.69,471287132475.977,377844265423.284,445991957084.997,1843802868128.33,1.1026622837184472,12980241.0243509,18628776.4140667,1.3489653224562224,0.577289275911684,0.25560603067853294,0.20492660682692124,0.24188700689989145,0.0029795371509720218,0.6967844122359772,10.266228371844722,1
2019.75,2019,Q4,Austria,174299589158.667,81899912262.9627,204390042413.151,184840480714.987,345382753700.829,1.0895815036582774,4386343.81224834,6832652.38810045,1.3401045111731233,0.5046563190866372,0.23712797290945373,0.5917783682684803,0.5351757687214923,0.0021654945950073047,0.6419679449648967,8.958150365827745,2
2019.75,2019,Q4,Belgium,227384121357.763,106329025631.636,398734474368.959,388392275753.49,446897701571.279,1.056036385050661,4925843.67476198,8512434.06231035,1.2151161629511025,0.5088057525431149,0.23792699147430457,0.8922276238320771,0.8690854179556402,0.0013441804959130458,0.5786645322248831,5.603638505066111,3
2019.75,2019,Q4,Canada,1146822193830.34,427832515728.791,632422407310.25,647845862990.449,1951099520219.8,1.0896128889546757,18879018.0422724,28509837.6626095,1.2645169888137648,0.5877825205457206,0.21927764898460628,0.3241364168030777,0.33204142396460956,0.0030847180832554327,0.6621931091186861,8.961288895467568,4
2019.75,2019,Q4,Finland,113251788513.797,46359833498.6669,90063893910.0817,89161986995.6528,207136503823.258,1.0903642881679108,2561375.2268679,4134194.29732333,1.3543252777382673,0.546749541599054,0.22381295736372983,0.4348045479561146,0.4304503810285968,0.0023896787135393224,0.6195585022518787,9.036428816791076,5
2019.75,2019,Q4,France,1260387946215.48,541550825817.187,768947462789.461,799020000144.738,2334404605762.61,1.0640898666255554,27360202.2485289,49065637.1896099,1.2641351141878527,0.5399183770903043,0.23198670208255165,0.3293976806296864,0.3422799964377692,0.0023879203969316143,0.5576245171910796,6.408986662555538,6
2019.75,2019,Q4,Germany,1655652796208.05,633232575161.058,1560121595421.4,1386674307932.9,3048382585179.28,1.067001901445689,41943071.8867032,62765805.4703071,1.21144199183951,0.5431250015196759,0.20772739558339154,0.5117866776324097,0.45488854144314944,0.0019354789787640804,0.6682471701338303,6.700190144568907,7
2019.75,2019,Q4,Hungary,14701307973581.2,7903300908415.45,34535142325584.6,32415561861799.6,28878932536792.4,1.1599050247188751,4555707.59027312,7537510.31803964,1.4531745770823432,0.509066876168342,0.27367011915507855,1.1958593788598684,1.1224639906790688,0.006830968784466513,0.6044048230846033,15.990502471887513,8
2019.75,2019,Q4,Iceland,809538402751.47,336916492352.671,688836391145.789,619708840283.053,1553097303805.39,1.1665980494999868,202282.384159435,257122.832027461,1.6289030898783827,0.5212412646444905,0.21693199230155136,0.4435242978389094,0.399014819460858,0.0076996261194402366,0.786714981957849,16.65980494999868,9
2019.75,2019,Q4,Ireland,99031468532.6956,67656698863.5193,401035534812.029,277924766138.169,327037848548.793,1.2228665785983077,2327360.90489212,3564284.46571267,2.1615061652159255,0.30281347853815893,0.20687727479782858,1.226266429379949,0.8498244694656604,0.004442303571006158,0.652967216079587,22.286657859830772,10
2019.75,2019,Q4,Italy,980782815167.065,310996739352.462,530228147700.132,505192949964.836,1633928900382.09,1.0423908538548385,23449153.9106518,45435909.1053529,1.024691205560196,0.6002603999095134,0.19033676390676252,0.32451115074599607,0.3091890655993036,0.00154845355510829,0.5160929839937813,4.239085385483854,11
2019.75,2019,Q4,Japan,301955197034534,131605045544253,95247553250130.8,95872132888349.9,541439647793438,1.0388384298192443,66739120.4563714,92402568.363875,1.198509341074168,0.5576894825953556,0.2430650324197555,0.1759153649687439,0.177068918537945,-0.0036418974438696575,0.7222647772468542,3.8838429819244347,12
2019.75,2019,Q4,Korea,794163148560758,488989605399905,929511313447944,865053349026805,1658500954809e3,1.1049087465212217,26897838.8439091,41688145.5035729,2.003179134477733,0.4788439501695778,0.2948383020112395,0.5604526851508448,0.5215874893038143,0.0058141942674030936,0.6452155287551423,10.490874652122173,13
2019.75,2019,Q4,Luxembourg,16883565872.5883,9808013005.00307,110596452015.497,94697670685.8786,51430096804.7339,1.0956599167652399,273242.623207881,479290.254431151,1.37674111611274,0.3282818217646101,0.1907057076373282,2.1504227852302447,1.8412889838691129,0.0016774675888491244,0.5700984334266944,9.56599167652399,14
2019.75,2019,Q4,Netherlands,336920166963.992,163791318478.514,655951401546.962,572617832674.948,769834578574.769,1.1005151783285858,8953854.3949177209,13153343.8562204,1.2412964070692072,0.4376526806417921,0.21276170626389448,0.8520679894132006,0.7438193199051442,0.002518290277270278,0.6807283754452537,10.05151783285858,15
2019.75,2019,Q4,New Zealand,157755187186.476,65609880664.5646,76191872003.1407,91116570280.0948,257721398100.504,1.1045551921164425,2702671.65562902,3653982.40638349,1.2565348508027292,0.6121152079306817,0.25457676835579873,0.295636577190335,0.35354677939688167,0.003240361477453426,0.7396509766734141,10.455519211644248,16
2019.75,2019,Q4,Norway,1517821088639.1,844242126559.078,1134685045938.84,1117687957866.62,3312304028998.47,1.062086853927755,2725759.49080681,4034003.44308978,1.2412611225271561,0.4582372497666038,0.2548806266477744,0.34256669557049413,0.33743519558637,0.001503645609531917,0.6756958761341707,6.208685392775504,17
2019.75,2019,Q4,Portugal,124312433103.702,35139641373.5742,93431881462.6823,99656795039.0139,189020700493.599,1.0893159369857845,4939956.72480897,7778262.47041891,1.2945719356802456,0.6576657095179462,0.18590366706827527,0.4942944408665244,0.5272268845622476,0.00230955382088244,0.6350977154082743,8.931593698578455,18
2019.75,2019,Q4,Slovak Republic,46033190672.9781,21213573657.5233,97236265293.0479,89568307492.729,90076524038.9366,1.148102379079057,2585834.76560328,4277175.4321788,2.123530796598291,0.5110453713009588,0.2355061308577304,1.0794850970383407,0.9943579467388427,0.007839754025355658,0.6045659820612155,14.810237907905698,19
2019.75,2019,Q4,Spain,653738448233.666,274569914969.958,398518970222.713,354072858040.542,1204085660345.63,1.0953083932001377,19821545.8455068,35186347.9605966,1.0810392182160407,0.5429335052840111,0.2280318784721208,0.33097227493625253,0.2940595255813496,3.3429189654539366e-4,0.5633305811590319,9.530839320013772,20
2019.75,2019,Q4,Sweden,2171679712280.49,1185164420075.91,2249040212404.48,2067918103141.33,4815711439890.5,1.0809988345098356,5151141.50763862,7517879.159248781,1.4231121327752818,0.4509571928026215,0.24610370344425336,0.46702138209004046,0.42941071718125007,0.002948263170127074,0.6851854623523032,8.099883450983558,21
2019.75,2019,Q4,Switzerland,379432637185.402,181875658670.088,510072135318.12,413999635705.578,718214061007.666,1.0716255853996417,4767791.20082988,6531761.40764428,1.2345637242153595,0.5283002071179891,0.25323321909753965,0.7101951395973514,0.5764293101206203,0.001938262181004227,0.7299395834100765,7.16255853996417,22
2019.75,2019,Q4,United Kingdom,1354168863397.06,346628370065.302,606342153171.883,609676461420.714,2067656558170.78,1.0546706810849915,32561277.7123518,49153957.1428023,1.3011243216346111,0.6549293005387073,0.16764310721503872,0.29325090319076175,0.2948635057458886,0.0019891843212713777,0.6624345140260962,5.467068108499151,23
2019.75,2019,Q4,United States,13344018805081.6,4177328161812.39,2633057471727.07,3717638781049.04,19243679063688.5,1.0950751561457595,157968117.075163,246341972.880634,1.4314186462164418,0.6934234748417129,0.21707533928347003,0.1368271349263701,0.193187527641945,0.0038863637097263123,0.6412553866803166,9.507515614575945,24
